date,start_date,time,wait_time
2020-03-05,2020-03-05,18:05:07,30
2020-03-05,2020-03-05,18:12:08,30
2020-03-05,2020-03-05,18:19:08,30
2020-03-05,2020-03-05,18:26:10,30
2020-03-05,2020-03-05,18:33:13,30
2020-03-05,2020-03-05,18:41:07,30
2020-03-05,2020-03-05,18:47:09,30
2020-03-05,2020-03-05,18:54:09,30
2020-03-05,2020-03-05,18:59:07,30
2020-03-06,2020-03-06,10:26:08,30
2020-03-06,2020-03-06,10:33:12,30
2020-03-06,2020-03-06,10:41:09,30
2020-03-06,2020-03-06,10:47:10,30
2020-03-06,2020-03-06,10:54:09,30
2020-03-06,2020-03-06,10:59:09,30
2020-03-06,2020-03-06,11:05:14,30
2020-03-06,2020-03-06,11:12:12,30
2020-03-06,2020-03-06,11:19:09,30
2020-03-06,2020-03-06,11:26:11,30
2020-03-06,2020-03-06,11:33:11,30
2020-03-06,2020-03-06,11:41:15,30
2020-03-06,2020-03-06,11:47:16,30
2020-03-06,2020-03-06,11:54:10,30
2020-03-06,2020-03-06,11:59:08,30
2020-03-06,2020-03-06,12:05:07,30
2020-03-06,2020-03-06,12:12:18,30
2020-03-06,2020-03-06,12:19:09,30
2020-03-06,2020-03-06,12:26:12,30
2020-03-06,2020-03-06,12:33:10,30
2020-03-06,2020-03-06,12:41:09,30
2020-03-06,2020-03-06,12:47:10,30
2020-03-06,2020-03-06,12:54:16,30
2020-03-06,2020-03-06,12:59:09,30
2020-03-06,2020-03-06,13:05:09,30
2020-03-06,2020-03-06,13:12:11,30
2020-03-06,2020-03-06,13:19:09,30
2020-03-06,2020-03-06,13:26:11,30
2020-03-06,2020-03-06,13:33:11,30
2020-03-06,2020-03-06,13:41:08,30
2020-03-06,2020-03-06,13:47:08,30
2020-03-06,2020-03-06,13:54:10,30
2020-03-06,2020-03-06,13:59:08,30
2020-03-06,2020-03-06,14:05:09,30
2020-03-06,2020-03-06,14:12:12,30
2020-03-06,2020-03-06,14:19:09,30
2020-03-06,2020-03-06,14:26:10,30
2020-03-06,2020-03-06,14:33:09,30
2020-03-06,2020-03-06,14:41:09,30
2020-03-06,2020-03-06,14:47:09,30
2020-03-06,2020-03-06,14:54:14,30
2020-03-06,2020-03-06,14:59:08,30
2020-03-06,2020-03-06,15:05:08,30
2020-03-06,2020-03-06,15:12:10,30
2020-03-06,2020-03-06,15:19:07,30
2020-03-06,2020-03-06,15:26:10,30
2020-03-06,2020-03-06,15:33:08,30
2020-03-06,2020-03-06,15:41:08,30
2020-03-06,2020-03-06,15:47:08,30
2020-03-06,2020-03-06,15:54:10,30
2020-03-06,2020-03-06,15:59:08,30
2020-03-06,2020-03-06,16:05:07,30
2020-03-06,2020-03-06,16:12:10,30
2020-03-06,2020-03-06,16:19:07,30
2020-03-06,2020-03-06,16:26:09,30
2020-03-06,2020-03-06,16:33:08,30
2020-03-06,2020-03-06,16:41:09,30
2020-03-06,2020-03-06,16:47:09,30
2020-03-06,2020-03-06,16:54:09,30
2020-03-06,2020-03-06,16:59:08,30
2020-03-06,2020-03-06,17:05:08,30
2020-03-06,2020-03-06,17:12:16,30
2020-03-06,2020-03-06,17:19:07,30
2020-03-06,2020-03-06,17:26:08,30
2020-03-06,2020-03-06,17:33:09,30
2020-03-06,2020-03-06,17:41:08,30
2020-03-06,2020-03-06,17:47:08,30
2020-03-06,2020-03-06,17:54:10,30
2020-03-06,2020-03-06,17:59:07,30
2020-03-06,2020-03-06,18:05:07,30
2020-03-06,2020-03-06,18:12:10,30
2020-03-06,2020-03-06,18:19:08,30
2020-03-06,2020-03-06,18:26:14,30
2020-03-06,2020-03-06,18:33:09,30
2020-03-06,2020-03-06,18:41:09,30
2020-03-06,2020-03-06,18:47:08,30
2020-03-06,2020-03-06,18:54:09,30
2020-03-06,2020-03-06,18:59:07,30
2020-03-06,2020-03-06,19:05:07,30
2020-03-06,2020-03-06,19:12:10,30
2020-03-06,2020-03-06,19:19:08,30
2020-03-06,2020-03-06,19:26:07,30
2020-03-06,2020-03-06,19:33:07,30
2020-03-06,2020-03-06,19:41:13,30
2020-03-06,2020-03-06,19:47:09,30
2020-03-06,2020-03-06,19:54:10,30
2020-03-06,2020-03-06,19:59:11,30
2020-03-07,2020-03-07,10:05:18,30
2020-03-07,2020-03-07,10:12:15,30
2020-03-07,2020-03-07,10:19:08,30
2020-03-07,2020-03-07,10:26:09,30
2020-03-07,2020-03-07,10:33:12,30
2020-03-07,2020-03-07,10:41:10,30
2020-03-07,2020-03-07,10:47:11,30
2020-03-07,2020-03-07,10:54:14,30
2020-03-07,2020-03-07,10:59:08,30
2020-03-07,2020-03-07,11:05:08,30
2020-03-07,2020-03-07,11:12:11,30
2020-03-07,2020-03-07,11:19:09,30
2020-03-07,2020-03-07,11:26:11,30
2020-03-07,2020-03-07,11:33:09,30
2020-03-07,2020-03-07,11:41:10,30
2020-03-07,2020-03-07,11:47:09,30
2020-03-07,2020-03-07,11:54:11,30
2020-03-07,2020-03-07,11:59:07,30
2020-03-07,2020-03-07,12:05:07,30
2020-03-07,2020-03-07,12:12:12,30
2020-03-07,2020-03-07,12:19:13,30
2020-03-07,2020-03-07,12:26:10,30
2020-03-07,2020-03-07,12:33:08,30
2020-03-07,2020-03-07,12:41:09,30
2020-03-07,2020-03-07,12:47:09,30
2020-03-07,2020-03-07,12:54:09,30
2020-03-07,2020-03-07,12:59:07,30
2020-03-07,2020-03-07,13:05:08,30
2020-03-07,2020-03-07,13:12:11,30
2020-03-07,2020-03-07,13:19:08,30
2020-03-07,2020-03-07,13:26:11,30
2020-03-07,2020-03-07,13:33:09,30
2020-03-07,2020-03-07,13:41:09,30
2020-03-07,2020-03-07,13:47:09,30
2020-03-07,2020-03-07,13:54:09,30
2020-03-07,2020-03-07,13:59:09,30
2020-03-07,2020-03-07,14:05:08,30
2020-03-07,2020-03-07,14:12:11,30
2020-03-07,2020-03-07,14:19:08,30
2020-03-07,2020-03-07,14:26:10,30
2020-03-07,2020-03-07,14:33:09,30
2020-03-07,2020-03-07,14:41:08,30
2020-03-07,2020-03-07,14:47:09,30
2020-03-07,2020-03-07,14:54:09,30
2020-03-07,2020-03-07,14:59:13,30
2020-03-07,2020-03-07,15:05:07,30
2020-03-07,2020-03-07,15:12:10,30
2020-03-07,2020-03-07,15:19:07,30
2020-03-07,2020-03-07,15:26:09,30
2020-03-07,2020-03-07,15:33:08,30
2020-03-07,2020-03-07,15:41:07,30
2020-03-07,2020-03-07,15:47:07,30
2020-03-07,2020-03-07,15:54:09,30
2020-03-07,2020-03-07,15:59:08,30
2020-03-07,2020-03-07,16:05:08,30
2020-03-07,2020-03-07,16:12:10,30
2020-03-07,2020-03-07,16:19:08,30
2020-03-07,2020-03-07,16:26:08,30
2020-03-07,2020-03-07,16:33:13,30
2020-03-07,2020-03-07,16:41:09,30
2020-03-07,2020-03-07,16:47:07,30
2020-03-07,2020-03-07,16:54:10,30
2020-03-07,2020-03-07,16:59:08,30
2020-03-07,2020-03-07,17:05:08,30
2020-03-07,2020-03-07,17:12:10,30
2020-03-07,2020-03-07,17:19:12,30
2020-03-07,2020-03-07,17:26:09,30
2020-03-07,2020-03-07,17:33:08,30
2020-03-07,2020-03-07,17:41:07,30
2020-03-07,2020-03-07,17:47:08,30
2020-03-07,2020-03-07,17:54:09,30
2020-03-07,2020-03-07,17:59:08,30
2020-03-07,2020-03-07,18:05:08,30
2020-03-07,2020-03-07,18:12:09,30
2020-03-07,2020-03-07,18:19:07,30
2020-03-07,2020-03-07,18:26:14,30
2020-03-07,2020-03-07,18:33:08,30
2020-03-07,2020-03-07,18:41:07,30
2020-03-07,2020-03-07,18:47:08,30
2020-03-07,2020-03-07,18:54:09,30
2020-03-07,2020-03-07,18:59:07,30
2020-03-07,2020-03-07,19:05:07,30
2020-03-07,2020-03-07,19:12:10,30
2020-03-07,2020-03-07,19:19:08,30
2020-03-07,2020-03-07,19:26:14,30
2020-03-07,2020-03-07,19:33:08,30
2020-03-08,2020-03-08,10:05:08,30
2020-03-08,2020-03-08,10:12:09,30
2020-03-08,2020-03-08,10:19:07,30
2020-03-08,2020-03-08,10:26:09,30
2020-03-08,2020-03-08,10:33:09,30
2020-03-08,2020-03-08,10:41:09,30
2020-03-08,2020-03-08,10:47:08,30
2020-03-08,2020-03-08,10:54:08,30
2020-03-08,2020-03-08,10:59:09,30
2020-03-08,2020-03-08,11:05:12,30
2020-03-08,2020-03-08,11:12:09,30
2020-03-08,2020-03-08,11:19:08,30
2020-03-08,2020-03-08,11:26:07,30
2020-03-08,2020-03-08,11:33:15,30
2020-03-08,2020-03-08,11:41:08,30
2020-03-08,2020-03-08,11:47:10,30
2020-03-08,2020-03-08,11:54:09,30
2020-03-08,2020-03-08,11:59:13,30
2020-03-08,2020-03-08,12:05:08,30
2020-03-08,2020-03-08,12:12:14,30
2020-03-08,2020-03-08,12:19:08,30
2020-03-08,2020-03-08,12:26:11,30
2020-03-08,2020-03-08,12:33:09,30
2020-03-08,2020-03-08,12:41:08,30
2020-03-08,2020-03-08,12:47:08,30
2020-03-08,2020-03-08,12:54:11,30
2020-03-08,2020-03-08,12:59:08,30
2020-03-08,2020-03-08,13:05:12,30
2020-03-08,2020-03-08,13:12:11,30
2020-03-08,2020-03-08,13:19:08,30
2020-03-08,2020-03-08,13:26:09,30
2020-03-08,2020-03-08,13:33:09,30
2020-03-08,2020-03-08,13:41:08,30
2020-03-08,2020-03-08,13:47:07,30
2020-03-08,2020-03-08,13:54:10,30
2020-03-08,2020-03-08,13:59:09,30
2020-03-08,2020-03-08,14:05:09,30
2020-03-08,2020-03-08,14:12:11,30
2020-03-08,2020-03-08,14:19:08,30
2020-03-08,2020-03-08,14:26:09,30
2020-03-08,2020-03-08,14:33:12,30
2020-03-08,2020-03-08,14:41:12,30
2020-03-08,2020-03-08,14:43:10,15
2020-03-08,2020-03-08,14:47:13,30
2020-03-08,2020-03-08,14:54:09,30
2020-03-08,2020-03-08,14:59:07,30
2020-03-08,2020-03-08,15:05:07,30
2020-03-08,2020-03-08,15:12:11,30
2020-03-08,2020-03-08,15:19:08,30
2020-03-08,2020-03-08,15:26:14,30
2020-03-08,2020-03-08,15:33:19,30
2020-03-08,2020-03-08,15:41:08,30
2020-03-08,2020-03-08,15:47:08,30
2020-03-08,2020-03-08,15:54:10,30
2020-03-08,2020-03-08,15:59:07,30
2020-03-08,2020-03-08,16:05:08,30
2020-03-08,2020-03-08,16:12:11,30
2020-03-08,2020-03-08,16:19:09,30
2020-03-08,2020-03-08,16:26:12,30
2020-03-08,2020-03-08,16:33:10,30
2020-03-08,2020-03-08,16:41:09,30
2020-03-08,2020-03-08,16:47:10,30
2020-03-08,2020-03-08,16:54:11,30
2020-03-08,2020-03-08,16:59:08,30
2020-03-08,2020-03-08,17:05:09,30
2020-03-08,2020-03-08,17:12:11,30
2020-03-08,2020-03-08,17:19:08,30
2020-03-08,2020-03-08,17:26:14,30
2020-03-08,2020-03-08,17:33:08,30
2020-03-08,2020-03-08,17:41:08,30
2020-03-08,2020-03-08,17:47:08,30
2020-03-08,2020-03-08,17:54:09,30
2020-03-08,2020-03-08,17:59:07,30
2020-03-08,2020-03-08,18:05:06,30
2020-03-08,2020-03-08,18:12:08,30
2020-03-08,2020-03-08,18:19:12,30
2020-03-08,2020-03-08,18:26:07,30
2020-03-08,2020-03-08,18:33:08,30
2020-03-08,2020-03-08,18:41:08,30
2020-03-08,2020-03-08,18:47:08,30
2020-03-08,2020-03-08,18:54:10,30
2020-03-08,2020-03-08,18:59:08,30
2020-03-08,2020-03-08,19:05:07,30
2020-03-08,2020-03-08,19:12:10,30
2020-03-08,2020-03-08,19:19:07,30
2020-03-08,2020-03-08,19:26:10,30
2020-03-08,2020-03-08,19:33:07,30
2020-03-08,2020-03-08,19:41:09,30
2020-03-08,2020-03-08,19:47:08,30
2020-03-08,2020-03-08,19:54:10,30
2020-03-08,2020-03-08,19:59:13,30
2020-03-09,2020-03-09,09:59:13,30
2020-03-09,2020-03-09,10:05:09,30
2020-03-09,2020-03-09,10:12:10,30
2020-03-09,2020-03-09,10:19:09,30
2020-03-09,2020-03-09,10:26:13,30
2020-03-09,2020-03-09,10:33:09,30
2020-03-09,2020-03-09,10:41:08,30
2020-03-09,2020-03-09,10:47:09,30
2020-03-09,2020-03-09,10:54:09,30
2020-03-09,2020-03-09,10:59:08,30
2020-03-09,2020-03-09,11:05:13,30
2020-03-09,2020-03-09,11:12:09,30
2020-03-09,2020-03-09,11:19:09,30
2020-03-09,2020-03-09,11:26:09,30
2020-03-09,2020-03-09,11:33:10,30
2020-03-09,2020-03-09,11:41:07,30
2020-03-09,2020-03-09,11:47:10,30
2020-03-09,2020-03-09,11:54:09,30
2020-03-09,2020-03-09,11:59:08,30
2020-03-09,2020-03-09,12:05:10,30
2020-03-09,2020-03-09,12:12:12,30
2020-03-09,2020-03-09,12:19:12,30
2020-03-09,2020-03-09,12:26:12,30
2020-03-09,2020-03-09,12:33:11,30
2020-03-09,2020-03-09,12:41:08,30
2020-03-09,2020-03-09,12:47:10,30
2020-03-09,2020-03-09,12:54:12,30
2020-03-09,2020-03-09,12:59:09,30
2020-03-09,2020-03-09,13:05:09,30
2020-03-09,2020-03-09,13:12:12,30
2020-03-09,2020-03-09,13:19:09,30
2020-03-09,2020-03-09,13:26:11,30
2020-03-09,2020-03-09,13:33:09,30
2020-03-09,2020-03-09,13:41:09,30
2020-03-09,2020-03-09,13:47:10,30
2020-03-09,2020-03-09,13:54:12,30
2020-03-09,2020-03-09,13:59:09,30
2020-03-09,2020-03-09,14:05:09,30
2020-03-09,2020-03-09,14:12:11,30
2020-03-09,2020-03-09,14:19:09,30
2020-03-09,2020-03-09,14:26:09,30
2020-03-09,2020-03-09,14:33:14,30
2020-03-09,2020-03-09,14:41:09,30
2020-03-09,2020-03-09,14:47:10,30
2020-03-09,2020-03-09,14:54:15,30
2020-03-09,2020-03-09,14:59:07,30
2020-03-09,2020-03-09,15:05:08,30
2020-03-09,2020-03-09,15:12:14,30
2020-03-09,2020-03-09,15:19:08,30
2020-03-09,2020-03-09,15:26:10,30
2020-03-09,2020-03-09,15:33:09,30
2020-03-09,2020-03-09,15:41:08,30
2020-03-09,2020-03-09,15:47:13,30
2020-03-09,2020-03-09,15:54:09,30
2020-03-09,2020-03-09,15:59:08,30
2020-03-09,2020-03-09,16:05:07,30
2020-03-09,2020-03-09,16:12:10,30
2020-03-09,2020-03-09,16:19:08,30
2020-03-09,2020-03-09,16:26:09,30
2020-03-09,2020-03-09,16:33:09,30
2020-03-09,2020-03-09,16:41:08,30
2020-03-09,2020-03-09,16:47:10,30
2020-03-09,2020-03-09,16:54:10,30
2020-03-09,2020-03-09,16:59:08,30
2020-03-09,2020-03-09,17:05:07,30
2020-03-09,2020-03-09,17:12:10,30
2020-03-09,2020-03-09,17:19:08,30
2020-03-09,2020-03-09,17:26:11,30
2020-03-09,2020-03-09,17:33:08,30
2020-03-09,2020-03-09,17:41:09,30
2020-03-09,2020-03-09,17:47:07,30
2020-03-09,2020-03-09,17:54:09,30
2020-03-09,2020-03-09,17:59:07,30
2020-03-09,2020-03-09,18:05:07,30
2020-03-09,2020-03-09,18:12:11,30
2020-03-09,2020-03-09,18:19:07,30
2020-03-09,2020-03-09,18:26:07,30
2020-03-09,2020-03-09,18:33:10,30
2020-03-09,2020-03-09,18:41:09,30
2020-03-09,2020-03-09,18:47:08,30
2020-03-09,2020-03-09,18:54:09,30
2020-03-09,2020-03-09,18:59:07,30
2020-03-09,2020-03-09,19:05:07,30
2020-03-09,2020-03-09,19:12:10,30
2020-03-09,2020-03-09,19:19:07,30
2020-03-09,2020-03-09,19:26:10,30
2020-03-09,2020-03-09,19:33:07,30
2020-03-09,2020-03-09,19:41:08,30
2020-03-09,2020-03-09,19:47:08,30
2020-03-09,2020-03-09,19:54:09,30
2020-03-09,2020-03-09,19:59:08,30
2020-03-09,2020-03-09,20:05:08,30
2020-03-09,2020-03-09,20:12:10,30
2020-03-09,2020-03-09,20:19:08,30
2020-03-09,2020-03-09,20:26:10,30
2020-03-09,2020-03-09,20:33:07,30
2020-03-09,2020-03-09,20:41:07,30
2020-03-09,2020-03-09,20:47:09,30
2020-03-09,2020-03-09,20:54:09,30
2020-03-09,2020-03-09,20:59:08,30
2020-03-10,2020-03-10,10:05:09,30
2020-03-10,2020-03-10,10:19:09,30
2020-03-10,2020-03-10,10:26:13,30
2020-03-10,2020-03-10,10:33:10,30
2020-03-10,2020-03-10,10:41:13,30
2020-03-10,2020-03-10,10:47:10,30
2020-03-10,2020-03-10,10:54:09,30
2020-03-10,2020-03-10,10:59:13,30
2020-03-10,2020-03-10,11:05:08,30
2020-03-10,2020-03-10,11:12:14,30
2020-03-10,2020-03-10,11:19:09,30
2020-03-10,2020-03-10,11:26:09,30
2020-03-10,2020-03-10,11:33:10,30
2020-03-10,2020-03-10,11:41:09,30
2020-03-10,2020-03-10,11:47:11,30
2020-03-10,2020-03-10,11:54:14,30
2020-03-10,2020-03-10,11:59:09,30
2020-03-10,2020-03-10,12:05:09,30
2020-03-10,2020-03-10,12:12:11,30
2020-03-10,2020-03-10,12:19:09,30
2020-03-10,2020-03-10,12:26:15,30
2020-03-10,2020-03-10,12:33:10,30
2020-03-10,2020-03-10,12:41:09,30
2020-03-10,2020-03-10,12:47:11,30
2020-03-10,2020-03-10,12:54:12,30
2020-03-10,2020-03-10,12:59:14,30
2020-03-10,2020-03-10,13:05:08,30
2020-03-10,2020-03-10,13:12:11,30
2020-03-10,2020-03-10,13:19:08,30
2020-03-10,2020-03-10,13:26:10,30
2020-03-10,2020-03-10,13:33:10,30
2020-03-10,2020-03-10,13:41:09,30
2020-03-10,2020-03-10,13:47:09,30
2020-03-10,2020-03-10,13:54:09,30
2020-03-10,2020-03-10,13:59:07,30
2020-03-10,2020-03-10,14:05:08,30
2020-03-10,2020-03-10,14:12:12,30
2020-03-10,2020-03-10,14:19:08,30
2020-03-10,2020-03-10,14:26:09,30
2020-03-10,2020-03-10,14:33:08,30
2020-03-10,2020-03-10,14:41:08,30
2020-03-10,2020-03-10,14:47:08,30
2020-03-10,2020-03-10,14:54:14,30
2020-03-10,2020-03-10,14:59:07,30
2020-03-10,2020-03-10,15:05:08,30
2020-03-10,2020-03-10,15:12:10,30
2020-03-10,2020-03-10,15:19:07,30
2020-03-10,2020-03-10,15:26:09,30
2020-03-10,2020-03-10,15:33:09,30
2020-03-10,2020-03-10,15:41:08,30
2020-03-10,2020-03-10,15:47:11,30
2020-03-10,2020-03-10,15:54:10,30
2020-03-10,2020-03-10,15:59:13,30
2020-03-10,2020-03-10,16:05:09,30
2020-03-10,2020-03-10,16:12:11,30
2020-03-10,2020-03-10,16:19:07,30
2020-03-10,2020-03-10,16:26:10,30
2020-03-10,2020-03-10,16:33:08,30
2020-03-10,2020-03-10,16:41:14,30
2020-03-10,2020-03-10,16:47:08,30
2020-03-10,2020-03-10,16:54:17,30
2020-03-10,2020-03-10,16:59:09,30
2020-03-10,2020-03-10,17:05:12,30
2020-03-10,2020-03-10,17:12:11,30
2020-03-10,2020-03-10,17:19:07,30
2020-03-10,2020-03-10,17:26:09,30
2020-03-10,2020-03-10,17:33:08,30
2020-03-10,2020-03-10,17:41:09,30
2020-03-10,2020-03-10,17:47:09,30
2020-03-10,2020-03-10,17:54:11,30
2020-03-10,2020-03-10,17:59:09,30
2020-03-10,2020-03-10,18:05:07,30
2020-03-10,2020-03-10,18:12:10,30
2020-03-10,2020-03-10,18:19:07,30
2020-03-10,2020-03-10,18:26:10,30
2020-03-10,2020-03-10,18:33:09,30
2020-03-10,2020-03-10,18:41:08,30
2020-03-10,2020-03-10,18:47:09,30
2020-03-10,2020-03-10,18:54:15,30
2020-03-10,2020-03-10,18:59:13,30
2020-03-10,2020-03-10,19:05:12,30
2020-03-10,2020-03-10,19:12:11,30
2020-03-10,2020-03-10,19:19:07,30
2020-03-10,2020-03-10,19:26:14,30
2020-03-10,2020-03-10,19:33:08,30
2020-03-10,2020-03-10,19:41:08,30
2020-03-10,2020-03-10,19:47:14,30
2020-03-10,2020-03-10,19:54:10,30
2020-03-10,2020-03-10,19:59:08,30
2020-03-10,2020-03-10,20:05:07,30
2020-03-10,2020-03-10,20:12:10,30
2020-03-10,2020-03-10,20:19:08,30
2020-03-10,2020-03-10,20:26:09,30
2020-03-10,2020-03-10,20:33:08,30
2020-03-10,2020-03-10,20:41:09,30
2020-03-10,2020-03-10,20:47:07,30
2020-03-10,2020-03-10,20:54:11,30
2020-03-10,2020-03-10,20:59:08,30
2020-03-11,2020-03-11,09:05:09,30
2020-03-11,2020-03-11,09:12:09,30
2020-03-11,2020-03-11,09:19:08,30
2020-03-11,2020-03-11,10:12:10,30
2020-03-11,2020-03-11,10:19:08,30
2020-03-11,2020-03-11,10:26:09,30
2020-03-11,2020-03-11,10:33:09,30
2020-03-11,2020-03-11,10:41:09,30
2020-03-11,2020-03-11,10:47:09,30
2020-03-11,2020-03-11,10:54:08,30
2020-03-11,2020-03-11,10:59:07,30
2020-03-11,2020-03-11,11:05:09,30
2020-03-11,2020-03-11,11:12:10,30
2020-03-11,2020-03-11,11:19:07,30
2020-03-11,2020-03-11,11:26:08,30
2020-03-11,2020-03-11,11:33:21,30
2020-03-11,2020-03-11,11:41:09,30
2020-03-11,2020-03-11,11:47:11,30
2020-03-11,2020-03-11,11:54:08,30
2020-03-11,2020-03-11,11:59:09,30
2020-03-11,2020-03-11,12:05:08,30
2020-03-11,2020-03-11,12:12:11,30
2020-03-11,2020-03-11,12:19:08,30
2020-03-11,2020-03-11,12:26:12,30
2020-03-11,2020-03-11,12:33:14,30
2020-03-11,2020-03-11,12:41:09,30
2020-03-11,2020-03-11,12:47:10,30
2020-03-11,2020-03-11,12:54:11,30
2020-03-11,2020-03-11,12:59:09,30
2020-03-11,2020-03-11,13:05:09,30
2020-03-11,2020-03-11,13:12:11,30
2020-03-11,2020-03-11,13:19:13,30
2020-03-11,2020-03-11,13:26:10,30
2020-03-11,2020-03-11,13:33:10,30
2020-03-11,2020-03-11,13:41:09,30
2020-03-11,2020-03-11,13:47:11,30
2020-03-11,2020-03-11,13:54:12,30
2020-03-11,2020-03-11,13:59:09,30
2020-03-11,2020-03-11,14:05:08,30
2020-03-11,2020-03-11,14:12:11,30
2020-03-11,2020-03-11,14:19:08,30
2020-03-11,2020-03-11,14:26:10,30
2020-03-11,2020-03-11,14:33:09,30
2020-03-11,2020-03-11,14:41:13,30
2020-03-11,2020-03-11,14:47:08,30
2020-03-11,2020-03-11,14:54:10,30
2020-03-11,2020-03-11,14:59:08,30
2020-03-11,2020-03-11,15:05:08,30
2020-03-11,2020-03-11,15:12:17,30
2020-03-11,2020-03-11,15:19:07,30
2020-03-11,2020-03-11,15:26:09,30
2020-03-11,2020-03-11,15:33:10,30
2020-03-11,2020-03-11,15:41:08,30
2020-03-11,2020-03-11,15:47:09,30
2020-03-11,2020-03-11,15:54:09,30
2020-03-11,2020-03-11,15:59:12,30
2020-03-11,2020-03-11,16:05:07,30
2020-03-11,2020-03-11,16:12:10,30
2020-03-11,2020-03-11,16:19:07,30
2020-03-11,2020-03-11,16:26:09,30
2020-03-11,2020-03-11,16:33:09,30
2020-03-11,2020-03-11,16:41:08,30
2020-03-11,2020-03-11,16:47:07,30
2020-03-11,2020-03-11,16:54:07,30
2020-03-11,2020-03-11,16:59:07,30
2020-03-11,2020-03-11,17:05:12,30
2020-03-11,2020-03-11,17:12:09,30
2020-03-11,2020-03-11,17:19:08,30
2020-03-11,2020-03-11,17:26:08,30
2020-03-11,2020-03-11,17:33:09,30
2020-03-11,2020-03-11,17:41:08,30
2020-03-11,2020-03-11,17:47:08,30
2020-03-11,2020-03-11,17:54:09,30
2020-03-11,2020-03-11,17:59:12,30
2020-03-11,2020-03-11,18:05:07,30
2020-03-11,2020-03-11,18:12:09,30
2020-03-11,2020-03-11,18:19:06,30
2020-03-11,2020-03-11,18:26:09,30
2020-03-11,2020-03-11,18:33:08,30
2020-03-11,2020-03-11,18:41:13,30
2020-03-11,2020-03-11,18:47:07,30
2020-03-11,2020-03-11,18:54:10,30
2020-03-11,2020-03-11,18:59:07,30
2020-03-11,2020-03-11,19:05:07,30
2020-03-11,2020-03-11,19:12:09,30
2020-03-11,2020-03-11,19:19:07,30
2020-03-11,2020-03-11,19:26:13,30
2020-03-11,2020-03-11,19:33:07,30
2020-03-11,2020-03-11,19:41:07,30
2020-03-11,2020-03-11,19:47:08,30
2020-03-11,2020-03-11,19:54:10,30
2020-03-11,2020-03-11,19:59:07,30
2020-03-11,2020-03-11,20:05:07,30
2020-03-11,2020-03-11,20:12:11,30
2020-03-11,2020-03-11,20:19:07,30
2020-03-11,2020-03-11,20:26:09,30
2020-03-11,2020-03-11,20:33:08,30
2020-03-11,2020-03-11,20:41:08,30
2020-03-11,2020-03-11,20:47:07,30
2020-03-11,2020-03-11,20:54:08,30
2020-03-11,2020-03-11,20:59:07,30
2020-03-12,2020-03-12,10:12:08,30
2020-03-12,2020-03-12,10:19:08,30
2020-03-12,2020-03-12,10:26:14,30
2020-03-12,2020-03-12,10:33:15,30
2020-03-12,2020-03-12,10:41:09,30
2020-03-12,2020-03-12,10:47:09,30
2020-03-12,2020-03-12,10:54:09,30
2020-03-12,2020-03-12,10:59:08,30
2020-03-12,2020-03-12,11:05:09,30
2020-03-12,2020-03-12,11:12:08,30
2020-03-12,2020-03-12,11:19:07,30
2020-03-12,2020-03-12,11:26:13,30
2020-03-12,2020-03-12,11:33:10,30
2020-03-12,2020-03-12,11:41:08,30
2020-03-12,2020-03-12,11:47:10,30
2020-03-12,2020-03-12,11:54:10,30
2020-03-12,2020-03-12,11:59:10,30
2020-03-12,2020-03-12,12:05:14,30
2020-03-12,2020-03-12,12:12:11,30
2020-03-12,2020-03-12,12:19:08,30
2020-03-12,2020-03-12,12:26:13,30
2020-03-12,2020-03-12,12:33:07,30
2020-03-12,2020-03-12,12:41:09,30
2020-03-12,2020-03-12,12:47:08,30
2020-03-12,2020-03-12,12:54:10,30
2020-03-12,2020-03-12,12:59:06,30
2020-03-12,2020-03-12,13:05:07,30
2020-03-12,2020-03-12,13:12:10,30
2020-03-12,2020-03-12,13:19:08,30
2020-03-12,2020-03-12,13:26:10,30
2020-03-12,2020-03-12,13:33:08,30
2020-03-12,2020-03-12,13:41:08,30
2020-03-12,2020-03-12,13:47:08,30
2020-03-12,2020-03-12,13:54:10,30
2020-03-12,2020-03-12,13:59:08,30
2020-03-12,2020-03-12,14:05:07,30
2020-03-12,2020-03-12,14:12:15,30
2020-03-12,2020-03-12,14:19:07,30
2020-03-12,2020-03-12,14:26:08,30
2020-03-12,2020-03-12,14:33:09,30
2020-03-12,2020-03-12,14:41:08,30
2020-03-12,2020-03-12,14:47:08,30
2020-03-12,2020-03-12,14:54:09,30
2020-03-12,2020-03-12,14:59:07,30
2020-03-12,2020-03-12,15:05:06,30
2020-03-12,2020-03-12,15:12:09,30
2020-03-12,2020-03-12,15:19:07,30
2020-03-12,2020-03-12,15:26:09,30
2020-03-12,2020-03-12,15:33:14,30
2020-03-12,2020-03-12,15:41:08,30
2020-03-12,2020-03-12,15:47:08,30
2020-03-12,2020-03-12,15:54:09,30
2020-03-12,2020-03-12,15:59:08,30
2020-03-12,2020-03-12,16:05:12,30
2020-03-12,2020-03-12,16:12:10,30
2020-03-12,2020-03-12,16:19:07,30
2020-03-12,2020-03-12,16:26:09,30
2020-03-12,2020-03-12,16:33:07,30
2020-03-12,2020-03-12,16:41:09,30
2020-03-12,2020-03-12,16:47:08,30
2020-03-12,2020-03-12,16:54:09,30
2020-03-12,2020-03-12,16:59:08,30
2020-03-12,2020-03-12,17:05:07,30
